When_do_students_typically_declare_their_major?
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
End of 2nd Year
End of 2nd Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
End of 2nd Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
End of 1st Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
End of 1st Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Other
Other
Upon Enrollment
Other
Other
Other
Other
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Other
Other
Other
Other
Other 
Other
Other
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
End of 2nd Year
End of 2nd Year
End of 1st Year
End of 1st Year
End of 1st Year
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
End of 2nd Year 
End of 2nd Year 
End of 2nd Year 
End of 2nd Year 
End of 2nd Year 
End of 2nd Year 
End of 2nd Year 
End of 2nd Year 
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
Other 
Other 
Other 
Other 
Other 
Other 
Other 
Other 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
Other
Other
Other
Other
Other
Other
Other
Other
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Other
End of 1st Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
Other 
Other 
Other 
Other 
Other 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
Upon Enrollment 
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
Upon Enrollment
Upon Enrollment
End of 2nd Year
End of 2nd Year
Other
Upon Enrollment
End of 2nd Year
End of 2nd Year
End of 2nd Year
End of 2nd Year
Other
Other
Other
Other
Other
Other
Other
Other
Other
Other
Other
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
Other
Other
Other
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
End of 1st Year
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
Upon Enrollment
